step,load_pressure,outage_severity,solar_factor,grid_support
6222,0.388950,0.000000,1.000000,0.000000
6223,0.285061,0.000000,1.000000,0.000000
6224,0.369646,0.000000,1.000000,0.000000
6225,0.431432,0.000000,1.000000,0.000000
6226,0.457259,0.000000,1.000000,0.000000
6227,0.479949,0.000000,1.000000,0.000000
6228,0.463581,0.000000,1.000000,0.000000
6229,0.455566,0.000000,1.000000,0.000000
6230,0.450758,0.000000,1.000000,0.000000
6231,0.453056,0.000000,1.000000,0.000000
6232,0.447766,0.000000,1.000000,0.000000
6233,0.435990,0.000000,1.000000,0.000000
6234,0.428428,0.000000,1.000000,0.000000
6235,0.426091,0.000000,1.000000,0.000000
6236,0.454300,0.000000,1.000000,0.000000
6237,0.476480,0.000000,1.000000,0.000000
6238,0.460893,0.000000,1.000000,0.000000
6239,0.453798,0.000000,1.000000,0.000000
6240,0.413327,0.000000,1.000000,0.000000
6241,0.407076,0.000000,1.000000,0.000000
6242,0.389134,0.000000,1.000000,0.000000
6243,0.368607,0.000000,1.000000,0.000000
6244,0.366956,0.000000,1.000000,0.000000
6245,0.379541,0.000000,1.000000,0.000000
6246,0.390903,0.000000,1.000000,0.000000
6247,0.298173,0.000000,1.000000,0.000000
6248,0.372611,0.000000,1.000000,0.000000
6249,0.436392,0.000000,1.000000,0.000000
6250,0.473086,0.000000,1.000000,0.000000
6251,0.492230,0.000000,1.000000,0.000000
6252,0.477172,0.000000,1.000000,0.000000
6253,0.455298,0.000000,1.000000,0.000000
6254,0.448975,0.000000,1.000000,0.000000
6255,0.459826,0.000000,1.000000,0.000000
6256,0.449509,0.000000,1.000000,0.000000
6257,0.433796,0.000000,1.000000,0.000000
6258,0.436690,0.000000,1.000000,0.000000
6259,0.438594,0.000000,1.000000,0.000000
6260,0.442408,0.000000,1.000000,0.000000
6261,0.476319,0.000000,1.000000,0.000000
6262,0.466845,0.000000,1.000000,0.000000
6263,0.460392,0.000000,1.000000,0.000000
6264,0.440647,0.000000,1.000000,0.000000
6265,0.417861,0.000000,1.000000,0.000000
6266,0.383084,0.000000,1.000000,0.000000
6267,0.366806,0.000000,1.000000,0.000000
6268,0.365271,0.000000,1.000000,0.000000
6269,0.378361,0.000000,1.000000,0.000000
6270,0.378835,0.000000,1.000000,0.000000
6271,0.277118,0.000000,1.000000,0.000000
6272,0.366296,0.000000,1.000000,0.000000
6273,0.429537,0.000000,1.000000,0.000000
6274,0.422134,0.000000,1.000000,0.000000
6275,0.407669,0.000000,1.000000,0.000000
6276,0.395468,0.000000,1.000000,0.000000
6277,0.388597,0.000000,1.000000,0.000000
6278,0.386491,0.000000,1.000000,0.000000
6279,0.424626,0.000000,1.000000,0.000000
6280,0.446457,0.000000,1.000000,0.000000
6281,0.417868,0.000000,1.000000,0.000000
6282,0.379574,0.000000,1.000000,0.000000
6283,0.363964,0.000000,1.000000,0.000000
6284,0.360562,0.000000,1.000000,0.000000
6285,0.381700,0.000000,1.000000,0.000000
6286,0.376830,0.000000,1.000000,0.000000
6287,0.370854,0.000000,1.000000,0.000000
6288,0.358355,0.000000,1.000000,0.000000
6289,0.349899,0.000000,1.000000,0.000000
6290,0.331472,0.000000,1.000000,0.000000
6291,0.326347,0.000000,1.000000,0.000000
6292,0.334570,0.000000,1.000000,0.000000
6293,0.343198,0.000000,1.000000,0.000000
6294,0.361655,0.000000,1.000000,0.000000
6295,0.275292,0.000000,1.000000,0.000000
6296,0.358992,0.000000,1.000000,0.000000
6297,0.416848,0.000000,1.000000,0.000000
6298,0.437660,0.000000,1.000000,0.000000
6299,0.475274,0.000000,1.000000,0.000000
6300,0.492786,0.000000,1.000000,0.000000
6301,0.507229,0.000000,1.000000,0.000000
6302,0.524321,0.000000,1.000000,0.000000
6303,0.567216,0.000000,1.000000,0.000000
6304,0.585342,0.000000,1.000000,0.000000
6305,0.564173,0.000000,1.000000,0.000000
6306,0.522523,0.000000,1.000000,0.000000
6307,0.496526,0.000000,1.000000,0.000000
6308,0.433805,0.000000,1.000000,0.000000
6309,0.392966,0.000000,1.000000,0.000000
6310,0.369519,0.000000,1.000000,0.000000
6311,0.356720,0.000000,1.000000,0.000000
6312,0.341459,0.000000,1.000000,0.000000
6313,0.325489,0.000000,1.000000,0.000000
6314,0.301692,0.000000,1.000000,0.000000
6315,0.290570,0.000000,1.000000,0.000000
6316,0.291530,0.000000,1.000000,0.000000
6317,0.296384,0.000000,1.000000,0.000000
6318,0.306293,0.000000,1.000000,0.000000
6319,0.240080,0.000000,1.000000,0.000000
6320,0.311712,0.000000,1.000000,0.000000
6321,0.377167,0.000000,1.000000,0.000000
6322,0.420811,0.000000,1.000000,0.000000
6323,0.464125,0.000000,1.000000,0.000000
6324,0.488305,0.000000,1.000000,0.000000
6325,0.508564,0.000000,1.000000,0.000000
6326,0.516869,0.000000,1.000000,0.000000
6327,0.532551,0.000000,1.000000,0.000000
6328,0.511201,0.000000,1.000000,0.000000
6329,0.461441,0.000000,1.000000,0.000000
6330,0.424883,0.000000,1.000000,0.000000
6331,0.393580,0.000000,1.000000,0.000000
6332,0.388493,0.000000,1.000000,0.000000
6333,0.415697,0.000000,1.000000,0.000000
6334,0.416144,0.000000,1.000000,0.000000
6335,0.408271,0.000000,1.000000,0.000000
6336,0.371201,0.000000,1.000000,0.000000
6337,0.356373,0.000000,1.000000,0.000000
6338,0.325691,0.000000,1.000000,0.000000
6339,0.345127,0.000000,1.000000,0.000000
6340,0.351647,0.000000,1.000000,0.000000
6341,0.354067,0.000000,1.000000,0.000000
6342,0.354276,0.000000,1.000000,0.000000
6343,0.255525,0.000000,1.000000,0.000000
6344,0.323677,0.000000,1.000000,0.000000
6345,0.398634,0.000000,1.000000,0.000000
6346,0.417221,0.000000,1.000000,0.000000
6347,0.425939,0.000000,1.000000,0.000000
6348,0.412610,0.000000,1.000000,0.000000
6349,0.394518,0.000000,1.000000,0.000000
6350,0.390765,0.000000,1.000000,0.000000
6351,0.394642,0.000000,1.000000,0.000000
6352,0.385172,0.000000,1.000000,0.000000
6353,0.380354,0.000000,1.000000,0.000000
6354,0.372280,0.000000,1.000000,0.000000
6355,0.376841,0.000000,1.000000,0.000000
6356,0.400592,0.000000,1.000000,0.000000
6357,0.458742,0.000000,1.000000,0.000000
6358,0.460888,0.000000,1.000000,0.000000
6359,0.448181,0.000000,1.000000,0.000000
6360,0.440156,0.000000,1.000000,0.000000
6361,0.410127,0.000000,1.000000,0.000000
6362,0.383199,0.000000,1.000000,0.000000
6363,0.377323,0.000000,1.000000,0.000000
6364,0.378979,0.000000,1.000000,0.000000
6365,0.368295,0.000000,1.000000,0.000000
6366,0.376632,0.000000,1.000000,0.000000
6367,0.399952,0.000000,1.000000,0.000000
6368,0.421290,0.000000,1.000000,0.000000
6369,0.312284,0.000000,1.000000,0.000000
6370,0.400909,0.000000,1.000000,0.000000
6371,0.427506,0.000000,1.000000,0.000000
6372,0.399405,0.000000,1.000000,0.000000
6373,0.390073,0.000000,1.000000,0.000000
6374,0.380516,0.000000,1.000000,0.000000
6375,0.388865,0.000000,1.000000,0.000000
6376,0.379456,0.000000,1.000000,0.000000
6377,0.369601,0.000000,1.000000,0.000000
6378,0.362006,0.000000,1.000000,0.000000
6379,0.356138,0.000000,1.000000,0.000000
6380,0.364387,0.000000,1.000000,0.000000
6381,0.398205,0.000000,1.000000,0.000000
6382,0.408432,0.000000,1.000000,0.000000
6383,0.413936,0.000000,1.000000,0.000000
6384,0.408294,0.000000,1.000000,0.000000
6385,0.392554,0.000000,1.000000,0.000000
6386,0.383063,0.000000,1.000000,0.000000
6387,0.384630,0.000000,1.000000,0.000000
6388,0.393213,0.000000,1.000000,0.000000
6389,0.409769,0.000000,1.000000,0.000000
6390,0.416559,0.000000,1.000000,0.000000
6391,0.317382,0.000000,1.000000,0.000000
6392,0.402686,0.000000,1.000000,0.000000
6393,0.473718,0.000000,1.000000,0.000000
6394,0.473207,0.000000,1.000000,0.000000
6395,0.474779,0.000000,1.000000,0.000000
6396,0.468210,0.000000,1.000000,0.000000
6397,0.472950,0.000000,1.000000,0.000000
6398,0.474646,0.000000,1.000000,0.000000
6399,0.497491,0.000000,1.000000,0.000000
6400,0.489269,0.000000,1.000000,0.000000
6401,0.450645,0.000000,1.000000,0.000000
6402,0.414161,0.000000,1.000000,0.000000
6403,0.397639,0.000000,1.000000,0.000000
6404,0.406463,0.000000,1.000000,0.000000
6405,0.423981,0.000000,1.000000,0.000000
6406,0.405139,0.000000,1.000000,0.000000
6407,0.402431,0.000000,1.000000,0.000000
6408,0.389692,0.000000,1.000000,0.000000
6409,0.380279,0.000000,1.000000,0.000000
6410,0.362848,0.000000,1.000000,0.000000
6411,0.364408,0.000000,1.000000,0.000000
6412,0.376280,0.000000,1.000000,0.000000
6413,0.385885,0.000000,1.000000,0.000000
6414,0.396935,0.000000,1.000000,0.000000
6415,0.300336,0.000000,1.000000,0.000000
6416,0.382153,0.000000,1.000000,0.000000
6417,0.459645,0.000000,1.000000,0.000000
6418,0.479183,0.000000,1.000000,0.000000
6419,0.490652,0.000000,1.000000,0.000000
6420,0.473108,0.000000,1.000000,0.000000
6421,0.462261,0.000000,1.000000,0.000000
6422,0.456279,0.000000,1.000000,0.000000
6423,0.464392,0.000000,1.000000,0.000000
6424,0.454986,0.000000,1.000000,0.000000
6425,0.435511,0.000000,1.000000,0.000000
6426,0.430561,0.000000,1.000000,0.000000
6427,0.426293,0.000000,1.000000,0.000000
6428,0.428632,0.000000,1.000000,0.000000
6429,0.462165,0.000000,1.000000,0.000000
6430,0.443890,0.000000,1.000000,0.000000
6431,0.431486,0.000000,1.000000,0.000000
6432,0.415840,0.000000,1.000000,0.000000
6433,0.422392,0.000000,1.000000,0.000000
6434,0.399055,0.000000,1.000000,0.000000
6435,0.386380,0.000000,1.000000,0.000000
6436,0.397124,0.000000,1.000000,0.000000
6437,0.403229,0.000000,1.000000,0.000000
6438,0.421250,0.000000,1.000000,0.000000
6439,0.311408,0.000000,1.000000,0.000000
6440,0.402557,0.000000,1.000000,0.000000
6441,0.476640,0.000000,1.000000,0.000000
6442,0.478772,0.000000,1.000000,0.000000
6443,0.472994,0.000000,1.000000,0.000000
6444,0.448852,0.000000,1.000000,0.000000
6445,0.415827,0.000000,1.000000,0.000000
6446,0.398334,0.000000,1.000000,0.000000
6447,0.417880,0.000000,1.000000,0.000000
6448,0.416613,0.000000,1.000000,0.000000
6449,0.386329,0.000000,1.000000,0.000000
6450,0.389443,0.000000,1.000000,0.000000
6451,0.396898,0.000000,1.000000,0.000000
6452,0.438851,0.000000,1.000000,0.000000
6453,0.501571,0.000000,1.000000,0.000000
6454,0.475906,0.000000,1.000000,0.000000
6455,0.458338,0.000000,1.000000,0.000000
6456,0.447004,0.000000,1.000000,0.000000
6457,0.437229,0.000000,1.000000,0.000000
6458,0.415697,0.000000,1.000000,0.000000
6459,0.415425,0.000000,1.000000,0.000000
6460,0.428153,0.000000,1.000000,0.000000
6461,0.443005,0.000000,1.000000,0.000000
6462,0.466872,0.000000,1.000000,0.000000
6463,0.349148,0.000000,1.000000,0.000000
6464,0.436841,0.000000,1.000000,0.000000
6465,0.503361,0.000000,1.000000,0.000000
6466,0.516667,0.000000,1.000000,0.000000
6467,0.525593,0.000000,1.000000,0.000000
6468,0.498616,0.000000,1.000000,0.000000
6469,0.480599,0.000000,1.000000,0.000000
6470,0.469887,0.000000,1.000000,0.000000
6471,0.469165,0.000000,1.000000,0.000000
6472,0.455810,0.000000,1.000000,0.000000
6473,0.438341,0.000000,1.000000,0.000000
6474,0.432388,0.000000,1.000000,0.000000
6475,0.461524,0.000000,1.000000,0.000000
6476,0.476879,0.000000,1.000000,0.000000
6477,0.502650,0.000000,1.000000,0.000000
6478,0.478814,0.000000,1.000000,0.000000
6479,0.470334,0.000000,1.000000,0.000000
6480,0.454707,0.000000,1.000000,0.000000
6481,0.441224,0.000000,1.000000,0.000000
6482,0.423266,0.000000,1.000000,0.000000
6483,0.414203,0.000000,1.000000,0.000000
6484,0.403470,0.000000,1.000000,0.000000
6485,0.396237,0.000000,1.000000,0.000000
6486,0.404360,0.000000,1.000000,0.000000
6487,0.308649,0.000000,1.000000,0.000000
6488,0.398428,0.000000,1.000000,0.000000
6489,0.482330,0.000000,1.000000,0.000000
6490,0.504419,0.000000,1.000000,0.000000
6491,0.512234,0.000000,1.000000,0.000000
6492,0.504611,0.000000,1.000000,0.000000
6493,0.485288,0.000000,1.000000,0.000000
6494,0.464386,0.000000,1.000000,0.000000
6495,0.466266,0.000000,1.000000,0.000000
6496,0.456752,0.000000,1.000000,0.000000
6497,0.439290,0.000000,1.000000,0.000000
6498,0.422366,0.000000,1.000000,0.000000
6499,0.406072,0.000000,1.000000,0.000000
6500,0.401570,0.000000,1.000000,0.000000
6501,0.421936,0.000000,1.000000,0.000000
6502,0.401958,0.000000,1.000000,0.000000
6503,0.392478,0.000000,1.000000,0.000000
6504,0.378155,0.000000,1.000000,0.000000
6505,0.368915,0.000000,1.000000,0.000000
6506,0.333933,0.000000,1.000000,0.000000
6507,0.321188,0.000000,1.000000,0.000000
6508,0.321452,0.000000,1.000000,0.000000
6509,0.331691,0.000000,1.000000,0.000000
6510,0.340194,0.000000,1.000000,0.000000
6511,0.244756,0.000000,1.000000,0.000000
6512,0.332380,0.000000,1.000000,0.000000
6513,0.405558,0.000000,1.000000,0.000000
6514,0.419591,0.000000,1.000000,0.000000
6515,0.419439,0.000000,1.000000,0.000000
6516,0.401216,0.000000,1.000000,0.000000
6517,0.392599,0.000000,1.000000,0.000000
6518,0.390098,0.000000,1.000000,0.000000
6519,0.395020,0.000000,1.000000,0.000000
6520,0.386738,0.000000,1.000000,0.000000
6521,0.387165,0.000000,1.000000,0.000000
6522,0.386556,0.000000,1.000000,0.000000
6523,0.382728,0.000000,1.000000,0.000000
6524,0.384128,0.000000,1.000000,0.000000
6525,0.404192,0.000000,1.000000,0.000000
6526,0.385660,0.000000,1.000000,0.000000
6527,0.381256,0.000000,1.000000,0.000000
6528,0.372497,0.000000,1.000000,0.000000
6529,0.354597,0.000000,1.000000,0.000000
6530,0.324532,0.000000,1.000000,0.000000
6531,0.314162,0.000000,1.000000,0.000000
6532,0.309135,0.000000,1.000000,0.000000
6533,0.310964,0.000000,1.000000,0.000000
6534,0.317942,0.000000,1.000000,0.000000
6535,0.334466,0.000000,1.000000,0.000000
6536,0.352280,0.000000,1.000000,0.000000
6537,0.273127,0.000000,1.000000,0.000000
6538,0.360739,0.000000,1.000000,0.000000
6539,0.400167,0.000000,1.000000,0.000000
6540,0.404107,0.000000,1.000000,0.000000
6541,0.405057,0.000000,1.000000,0.000000
6542,0.408131,0.000000,1.000000,0.000000
6543,0.427489,0.000000,1.000000,0.000000
6544,0.408281,0.000000,1.000000,0.000000
6545,0.383952,0.000000,1.000000,0.000000
6546,0.379157,0.000000,1.000000,0.000000
6547,0.363803,0.000000,1.000000,0.000000
6548,0.373399,0.000000,1.000000,0.000000
6549,0.399028,0.000000,1.000000,0.000000
6550,0.383090,0.000000,1.000000,0.000000
6551,0.379302,0.000000,1.000000,0.000000
6552,0.374701,0.000000,1.000000,0.000000
6553,0.359462,0.000000,1.000000,0.000000
6554,0.343692,0.000000,1.000000,0.000000
6555,0.342743,0.000000,1.000000,0.000000
6556,0.344560,0.000000,1.000000,0.000000
6557,0.345548,0.000000,1.000000,0.000000
6558,0.349799,0.000000,1.000000,0.000000
6559,0.263917,0.000000,1.000000,0.000000
6560,0.343147,0.000000,1.000000,0.000000
6561,0.422801,0.000000,1.000000,0.000000
6562,0.467716,0.000000,1.000000,0.000000
6563,0.496444,0.000000,1.000000,0.000000
6564,0.499229,0.000000,1.000000,0.000000
6565,0.495225,0.000000,1.000000,0.000000
6566,0.484824,0.000000,1.000000,0.000000
6567,0.494807,0.000000,1.000000,0.000000
6568,0.497262,0.000000,1.000000,0.000000
6569,0.483579,0.000000,1.000000,0.000000
6570,0.443494,0.000000,1.000000,0.000000
6571,0.402429,0.000000,1.000000,0.000000
6572,0.404086,0.000000,1.000000,0.000000
6573,0.427151,0.000000,1.000000,0.000000
6574,0.407680,0.000000,1.000000,0.000000
6575,0.393911,0.000000,1.000000,0.000000
6576,0.381463,0.000000,1.000000,0.000000
6577,0.371671,0.000000,1.000000,0.000000
6578,0.341574,0.000000,1.000000,0.000000
6579,0.324607,0.000000,1.000000,0.000000
6580,0.326287,0.000000,1.000000,0.000000
6581,0.329049,0.000000,1.000000,0.000000
6582,0.338534,0.000000,1.000000,0.000000
6583,0.267195,0.000000,1.000000,0.000000
6584,0.338435,0.000000,1.000000,0.000000
6585,0.429322,0.000000,1.000000,0.000000
6586,0.480323,0.000000,1.000000,0.000000
6587,0.492631,0.000000,1.000000,0.000000
6588,0.496415,0.000000,1.000000,0.000000
6589,0.502150,0.000000,1.000000,0.000000
6590,0.521855,0.000000,1.000000,0.000000
6591,0.548178,0.000000,1.000000,0.000000
6592,0.539528,0.000000,1.000000,0.000000
6593,0.511977,0.000000,1.000000,0.000000
6594,0.466801,0.000000,1.000000,0.000000
6595,0.453766,0.000000,1.000000,0.000000
6596,0.436793,0.000000,1.000000,0.000000
6597,0.438019,0.000000,1.000000,0.000000
6598,0.415863,0.000000,1.000000,0.000000
6599,0.407401,0.000000,1.000000,0.000000
6600,0.388940,0.000000,1.000000,0.000000
6601,0.367834,0.000000,1.000000,0.000000
6602,0.332687,0.000000,1.000000,0.000000
6603,0.327386,0.000000,1.000000,0.000000
6604,0.327939,0.000000,1.000000,0.000000
6605,0.322368,0.000000,1.000000,0.000000
6606,0.322039,0.000000,1.000000,0.000000
6607,0.245248,0.000000,1.000000,0.000000
6608,0.314919,0.000000,1.000000,0.000000
6609,0.391670,0.000000,1.000000,0.000000
6610,0.427861,0.000000,1.000000,0.000000
6611,0.452664,0.000000,1.000000,0.000000
6612,0.445870,0.000000,1.000000,0.000000
6613,0.451237,0.000000,1.000000,0.000000
6614,0.451015,0.000000,1.000000,0.000000
6615,0.456429,0.000000,1.000000,0.000000
6616,0.459723,0.000000,1.000000,0.000000
6617,0.465400,0.000000,1.000000,0.000000
6618,0.451528,0.000000,1.000000,0.000000
6619,0.422495,0.000000,1.000000,0.000000
6620,0.411208,0.000000,1.000000,0.000000
6621,0.424961,0.000000,1.000000,0.000000
6622,0.402007,0.000000,1.000000,0.000000
6623,0.393246,0.000000,1.000000,0.000000
6624,0.376538,0.000000,1.000000,0.000000
6625,0.356769,0.000000,1.000000,0.000000
6626,0.337463,0.000000,1.000000,0.000000
6627,0.326319,0.000000,1.000000,0.000000
6628,0.328451,0.000000,1.000000,0.000000
6629,0.329796,0.000000,1.000000,0.000000
6630,0.337390,0.000000,1.000000,0.000000
6631,0.259763,0.000000,1.000000,0.000000
6632,0.330154,0.000000,1.000000,0.000000
6633,0.412758,0.000000,1.000000,0.000000
6634,0.452456,0.000000,1.000000,0.000000
6635,0.479186,0.000000,1.000000,0.000000
6636,0.476490,0.000000,1.000000,0.000000
6637,0.469592,0.000000,1.000000,0.000000
6638,0.462763,0.000000,1.000000,0.000000
6639,0.477135,0.000000,1.000000,0.000000
6640,0.478439,0.000000,1.000000,0.000000
6641,0.452761,0.000000,1.000000,0.000000
6642,0.433147,0.000000,1.000000,0.000000
6643,0.404445,0.000000,1.000000,0.000000
6644,0.401235,0.000000,1.000000,0.000000
6645,0.428050,0.000000,1.000000,0.000000
6646,0.409383,0.000000,1.000000,0.000000
6647,0.396145,0.000000,1.000000,0.000000
6648,0.380774,0.000000,1.000000,0.000000
6649,0.365909,0.000000,1.000000,0.000000
6650,0.349252,0.000000,1.000000,0.000000
6651,0.349847,0.000000,1.000000,0.000000
6652,0.354855,0.000000,1.000000,0.000000
6653,0.355610,0.000000,1.000000,0.000000
6654,0.368450,0.000000,1.000000,0.000000
6655,0.283523,0.000000,1.000000,0.000000
6656,0.363620,0.000000,1.000000,0.000000
6657,0.437337,0.000000,1.000000,0.000000
6658,0.448147,0.000000,1.000000,0.000000
6659,0.456289,0.000000,1.000000,0.000000
6660,0.454324,0.000000,1.000000,0.000000
6661,0.454839,0.000000,1.000000,0.000000
6662,0.467430,0.000000,1.000000,0.000000
6663,0.496960,0.000000,1.000000,0.000000
6664,0.482588,0.000000,1.000000,0.000000
6665,0.452297,0.000000,1.000000,0.000000
6666,0.419472,0.000000,1.000000,0.000000
6667,0.397415,0.000000,1.000000,0.000000
6668,0.400726,0.000000,1.000000,0.000000
6669,0.428754,0.000000,1.000000,0.000000
6670,0.406555,0.000000,1.000000,0.000000
6671,0.404392,0.000000,1.000000,0.000000
6672,0.405508,0.000000,1.000000,0.000000
6673,0.396322,0.000000,1.000000,0.000000
6674,0.358341,0.000000,1.000000,0.000000
6675,0.358996,0.000000,1.000000,0.000000
6676,0.361144,0.000000,1.000000,0.000000
6677,0.347069,0.000000,1.000000,0.000000
6678,0.356085,0.000000,1.000000,0.000000
6679,0.268846,0.000000,1.000000,0.000000
6680,0.333196,0.000000,1.000000,0.000000
6681,0.413810,0.000000,1.000000,0.000000
6682,0.432506,0.000000,1.000000,0.000000
6683,0.441991,0.000000,1.000000,0.000000
6684,0.426200,0.000000,1.000000,0.000000
6685,0.393204,0.000000,1.000000,0.000000
6686,0.392355,0.000000,1.000000,0.000000
6687,0.403961,0.000000,1.000000,0.000000
6688,0.403925,0.000000,1.000000,0.000000
6689,0.392497,0.000000,1.000000,0.000000
6690,0.380998,0.000000,1.000000,0.000000
6691,0.374817,0.000000,1.000000,0.000000
6692,0.385062,0.000000,1.000000,0.000000
6693,0.403190,0.000000,1.000000,0.000000
6694,0.386089,0.000000,1.000000,0.000000
6695,0.401716,0.000000,1.000000,0.000000
6696,0.381657,0.000000,1.000000,0.000000
6697,0.355099,0.000000,1.000000,0.000000
6698,0.322697,0.000000,1.000000,0.000000
6699,0.312532,0.000000,1.000000,0.000000
6700,0.316810,0.000000,1.000000,0.000000
6701,0.328359,0.000000,1.000000,0.000000
6702,0.321931,0.000000,1.000000,0.000000
6703,0.325160,0.000000,1.000000,0.000000
6704,0.338682,0.000000,1.000000,0.000000
6705,0.267104,0.000000,1.000000,0.000000
6706,0.353977,0.000000,1.000000,0.000000
6707,0.403185,0.000000,1.000000,0.000000
6708,0.403640,0.000000,1.000000,0.000000
6709,0.401125,0.000000,1.000000,0.000000
6710,0.403915,0.000000,1.000000,0.000000
6711,0.427910,0.000000,1.000000,0.000000
6712,0.423949,0.000000,1.000000,0.000000
6713,0.409243,0.000000,1.000000,0.000000
6714,0.400141,0.000000,1.000000,0.000000
6715,0.380530,0.000000,1.000000,0.000000
6716,0.369391,0.000000,1.000000,0.000000
6717,0.374673,0.000000,1.000000,0.000000
6718,0.361351,0.000000,1.000000,0.000000
6719,0.356863,0.000000,1.000000,0.000000
6720,0.348501,0.000000,1.000000,0.000000
6721,0.334848,0.000000,1.000000,0.000000
6722,0.326543,0.000000,1.000000,0.000000
6723,0.323359,0.000000,1.000000,0.000000
6724,0.319916,0.000000,1.000000,0.000000
6725,0.308052,0.000000,1.000000,0.000000
6726,0.319532,0.000000,1.000000,0.000000
6727,0.243320,0.000000,1.000000,0.000000
6728,0.314728,0.000000,1.000000,0.000000
6729,0.391039,1.000000,0.000000,0.000000
6730,0.429688,1.000000,0.000000,0.000000
6731,0.473272,1.000000,0.000000,0.000000
6732,0.510365,1.000000,0.000000,0.000000
6733,0.519380,1.000000,0.000000,0.000000
6734,0.536021,1.000000,0.000000,0.000000
6735,0.564757,1.000000,0.000000,0.000000
6736,0.557044,1.000000,0.000000,0.000000
6737,0.521430,1.000000,0.000000,0.000000
6738,0.492133,1.000000,0.000000,0.000000
6739,0.452311,1.000000,0.000000,0.000000
6740,0.414833,1.000000,0.000000,0.000000
6741,0.399206,0.000000,1.000000,0.000000
6742,0.375337,0.000000,1.000000,0.000000
6743,0.363351,0.000000,1.000000,0.000000
6744,0.351770,0.000000,1.000000,0.000000
6745,0.342566,0.000000,1.000000,0.000000
6746,0.327906,0.000000,1.000000,0.000000
6747,0.332180,0.000000,1.000000,0.000000
6748,0.334408,0.000000,1.000000,0.000000
6749,0.333887,0.000000,1.000000,0.000000
6750,0.339112,0.000000,1.000000,0.000000
6751,0.260904,0.000000,1.000000,0.000000
6752,0.339133,0.000000,1.000000,0.000000
6753,0.423110,0.000000,1.000000,0.000000
6754,0.443316,0.000000,1.000000,0.000000
6755,0.462083,0.000000,1.000000,0.000000
6756,0.472529,0.000000,1.000000,0.000000
6757,0.484261,0.000000,1.000000,0.000000
6758,0.483488,0.000000,1.000000,0.000000
6759,0.501175,0.000000,1.000000,0.000000
6760,0.506969,0.000000,1.000000,0.000000
6761,0.506427,0.000000,1.000000,0.000000
6762,0.474394,0.000000,1.000000,0.000000
6763,0.417424,0.000000,1.000000,0.000000
6764,0.392974,0.000000,1.000000,0.000000
6765,0.398168,0.000000,1.000000,0.000000
6766,0.381672,0.000000,1.000000,0.000000
6767,0.380784,0.000000,1.000000,0.000000
6768,0.356467,0.000000,1.000000,0.000000
6769,0.343002,0.000000,1.000000,0.000000
6770,0.316292,0.000000,1.000000,0.000000
6771,0.313182,0.000000,1.000000,0.000000
6772,0.320892,0.000000,1.000000,0.000000
6773,0.340633,0.000000,1.000000,0.000000
6774,0.347955,0.000000,1.000000,0.000000
6775,0.247330,0.000000,1.000000,0.000000
6776,0.327180,0.000000,1.000000,0.000000
6777,0.421617,0.000000,1.000000,0.000000
6778,0.412361,0.000000,1.000000,0.000000
6779,0.399898,0.000000,1.000000,0.000000
6780,0.395877,0.000000,1.000000,0.000000
6781,0.391879,0.000000,1.000000,0.000000
6782,0.393253,0.000000,1.000000,0.000000
6783,0.409632,0.000000,1.000000,0.000000
6784,0.408952,0.000000,1.000000,0.000000
6785,0.391540,0.000000,1.000000,0.000000
6786,0.373263,0.000000,1.000000,0.000000
6787,0.358713,0.000000,1.000000,0.000000
6788,0.361911,0.000000,1.000000,0.000000
6789,0.379245,0.000000,1.000000,0.000000
6790,0.368967,0.000000,1.000000,0.000000
6791,0.362265,0.000000,1.000000,0.000000
6792,0.355934,0.000000,1.000000,0.000000
6793,0.349613,0.000000,1.000000,0.000000
6794,0.334017,0.000000,1.000000,0.000000
6795,0.329801,0.000000,1.000000,0.000000
6796,0.337858,0.000000,1.000000,0.000000
6797,0.347818,0.000000,1.000000,0.000000
6798,0.366446,0.000000,1.000000,0.000000
6799,0.276553,0.000000,1.000000,0.000000
6800,0.349189,0.000000,1.000000,0.000000
6801,0.429366,0.000000,1.000000,0.000000
6802,0.451423,0.000000,1.000000,0.000000
6803,0.473977,0.000000,1.000000,0.000000
6804,0.461347,0.000000,1.000000,0.000000
6805,0.452328,0.000000,1.000000,0.000000
6806,0.457794,0.000000,1.000000,0.000000
6807,0.475514,0.000000,1.000000,0.000000
6808,0.479169,0.000000,1.000000,0.000000
6809,0.456064,0.000000,1.000000,0.000000
6810,0.425666,0.000000,1.000000,0.000000
6811,0.400639,0.000000,1.000000,0.000000
6812,0.413687,0.000000,1.000000,0.000000
6813,0.454705,0.000000,1.000000,0.000000
6814,0.422109,0.000000,1.000000,0.000000
6815,0.403263,0.000000,1.000000,0.000000
6816,0.385345,0.000000,1.000000,0.000000
6817,0.375409,0.000000,1.000000,0.000000
6818,0.354910,0.000000,1.000000,0.000000
6819,0.340824,0.000000,1.000000,0.000000
6820,0.341743,0.000000,1.000000,0.000000
6821,0.343746,0.000000,1.000000,0.000000
6822,0.358250,0.000000,1.000000,0.000000
6823,0.280703,0.000000,1.000000,0.000000
6824,0.362063,0.000000,1.000000,0.000000
6825,0.448456,0.000000,1.000000,0.000000
6826,0.449006,0.000000,1.000000,0.000000
6827,0.464239,0.000000,1.000000,0.000000
6828,0.482429,0.000000,1.000000,0.000000
